Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s177.align.1.tree	24	239.220832707	925.11258
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s178.align.1.tree	22	239.356490868	925.03651
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s179.align.1.tree	26	239.37361342	925.4686
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s180.align.1.tree	20	239.377654095	924.72804
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s181.align.1.tree	22	239.226140012	924.58189
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s182.align.1.tree	20	239.245863718	924.89568
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s183.align.1.tree	18	239.279128886	924.78386
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s184.align.1.tree	22	239.29448376	924.86887
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s185.align.1.tree	18	239.418593661	925.33459
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s186.align.1.tree	20	239.270435178	924.51733
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s187.align.1.tree	24	239.256620191	924.85965
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s188.align.1.tree	12	239.37908367	924.72466
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s189.align.1.tree	16	239.279880748	924.67443
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s190.align.1.tree	16	239.269005869	924.54427
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s191.align.1.tree	22	239.430759545	925.4332
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s192.align.1.tree	16	239.270019332	924.40601
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s193.align.1.tree	22	239.349560672	925.15765
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s194.align.1.tree	22	239.294589653	925.07129
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s195.align.1.tree	24	239.199880569	924.69885
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s196.align.1.tree	18	239.447703886	925.22557
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s197.align.1.tree	24	239.214393734	924.48058
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s198.align.1.tree	18	239.16132655	924.67336
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s199.align.1.tree	18	239.19339365	924.27902
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s200.align.1.tree	16	239.204354704	924.37773
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s201.align.1.tree	16	239.310393588	924.80012
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s202.align.1.tree	18	239.302702924	924.86823
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s203.align.1.tree	10	239.219472805	923.97029
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s204.align.1.tree	26	239.253118595	925.13675
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s205.align.1.tree	22	239.221214445	924.79366
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s206.align.1.tree	20	239.313625474	924.95433
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s207.align.1.tree	20	239.234463334	924.66071
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s208.align.1.tree	16	239.240152225	924.3562
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s209.align.1.tree	16	239.08528121	924.01534
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s210.align.1.tree	20	239.40415352	925.39174
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s211.align.1.tree	14	239.372337312	924.54413
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s212.align.1.tree	24	239.364421783	925.36385
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s213.align.1.tree	18	239.316186664	924.90757
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s214.align.1.tree	24	239.44778493	925.5659
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s215.align.1.tree	10	239.312680612	924.45034
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s216.align.1.tree	22	239.246927272	924.93969
