Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s169.align.1.tree	22	205.609730276	716.77643
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s170.align.1.tree	20	205.646618131	716.68558
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s171.align.1.tree	22	205.752693615	717.03614
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s172.align.1.tree	24	205.820656971	717.39152
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s173.align.1.tree	14	205.636292988	716.19105
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s174.align.1.tree	18	205.75327421	716.48106
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s175.align.1.tree	26	205.810637721	717.50761
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s176.align.1.tree	22	205.802742518	717.2605
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s177.align.1.tree	18	205.853751632	717.22034
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s178.align.1.tree	20	205.78680071	717.0689
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s179.align.1.tree	16	205.65590871	716.53291
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s180.align.1.tree	10	205.635401333	715.77947
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s181.align.1.tree	20	205.560069446	716.13997
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s182.align.1.tree	24	205.5575375	716.98977
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s183.align.1.tree	18	205.805345258	716.92775
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s184.align.1.tree	20	205.752040778	716.76784
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s185.align.1.tree	20	205.792116562	717.4736
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s186.align.1.tree	22	205.678795703	717.12281
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s187.align.1.tree	18	205.793459797	716.78694
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s188.align.1.tree	26	205.736172523	717.19508
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s189.align.1.tree	20	205.584037483	716.13383
