Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s104.align.1.tree	18	206.011940943	717.75786
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s105.align.1.tree	22	205.920107566	717.18011
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s106.align.1.tree	24	205.823224269	717.34818
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s107.align.1.tree	24	205.923638581	717.48017
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s108.align.1.tree	24	205.952127415	717.40857
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s109.align.1.tree	22	206.013366013	717.53083
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s110.align.1.tree	12	205.918374924	717.19306
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s111.align.1.tree	18	205.882445064	717.22684
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s112.align.1.tree	24	205.984527306	717.69406
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s113.align.1.tree	20	205.853309459	717.41034
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s114.align.1.tree	22	205.835105177	717.32063
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s115.align.1.tree	18	205.878068206	716.98858
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s116.align.1.tree	22	205.948760548	717.32474
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s117.align.1.tree	16	205.954588249	717.31601
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s118.align.1.tree	26	205.967117431	717.77373
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s119.align.1.tree	16	205.938571539	717.32808
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s120.align.1.tree	14	205.893964921	717.07235
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s121.align.1.tree	22	206.005716014	717.4821
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s122.align.1.tree	16	205.945327564	717.28354
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s123.align.1.tree	16	205.832213398	717.05688
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s124.align.1.tree	18	205.948009225	717.47372
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s125.align.1.tree	22	205.969394855	717.43541
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s126.align.1.tree	22	205.931517358	717.2955
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s127.align.1.tree	14	206.035402672	717.62059
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s128.align.1.tree	24	205.9754305	717.6754
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s129.align.1.tree	18	205.959037997	717.50891
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s130.align.1.tree	20	205.839792987	717.22083
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s131.align.1.tree	24	205.829016374	717.09543
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s132.align.1.tree	24	205.979045663	717.43139
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s133.align.1.tree	26	205.947200716	717.45744
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s134.align.1.tree	26	205.984925089	717.76907
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s135.align.1.tree	22	206.027436407	717.77435
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s136.align.1.tree	20	205.909486301	717.17262
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s137.align.1.tree	18	205.879240546	717.0489
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s138.align.1.tree	18	205.880512965	717.30993
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s139.align.1.tree	22	205.88102413	717.1141
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s140.align.1.tree	16	205.838361917	716.97642
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s141.align.1.tree	24	205.907194587	717.40663
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s142.align.1.tree	22	206.043225207	717.98517
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s143.align.1.tree	16	205.980950066	717.36388
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s144.align.1.tree	12	205.898537496	717.00749
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s145.align.1.tree	20	205.861937765	717.15542
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s146.align.1.tree	20	205.953503655	717.39334
inputs/asymmetric_0.5/asymmetric_0.5.tree	outputs/asymmetric_0.5/s147.align.1.tree	22	205.88712676	717.29539
